"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;8x8;exp_agent2-2;6;28;i_vz;i_ini;1
0;8x8;exp_agent2-2;6;27;i_ini;i_vz;1
0;8x8;exp_agent2-2;6;26;i_vz;i_ini;3
0;8x8;exp_agent2-2;6;25;i_ini;i_vz;3
0;8x8;exp_agent2-2;6;24;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;23;i_vz;i_cl;2
0;8x8;exp_agent2-2;6;22;i_cl;i_vz;1
0;8x8;exp_agent2-2;6;21;i_vz;i_ini;0
0;8x8;exp_agent2-2;6;20;i_ini;i_vz;3
0;8x8;exp_agent2-2;6;19;i_vz;i_vz;0
0;8x8;exp_agent2-2;6;18;i_vz;i_vz;0
0;8x8;exp_agent2-2;6;17;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;16;i_vz;i_vz;0
0;8x8;exp_agent2-2;6;15;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;14;i_vz;i_vz;1
0;8x8;exp_agent2-2;6;13;i_vz;i_vz;1
0;8x8;exp_agent2-2;6;12;i_vz;i_vz;1
0;8x8;exp_agent2-2;6;11;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;10;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;9;i_vz;i_cl;2
0;8x8;exp_agent2-2;6;8;i_cl;i_vz;3
0;8x8;exp_agent2-2;6;7;i_vz;i_vz;3
0;8x8;exp_agent2-2;6;6;i_vz;i_vz;1
